Bankrupt?, Non-industry income and expenditure/revenue, Persistent EPS in the Last Four Seasons, Interest Expense Ratio, Debt ratio %, Borrowing dependency, Working Capital to Total Assets, Quick Assets/Total Assets, Cash/Total Assets, Inventory/Working Capital, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Net Income to Total Assets
0,0.303537819,0.209227569,0.63025712,0.083260271,0.372813325,0.72891621,0.128150346,0.002842662,0.27666741,0.926639818,0.002096975,0.018350977,0.781654841
0,0.303643925,0.235605559,0.63074273,0.104695105,0.373080614,0.763380456,0.196681703,0.016684034,0.277339949,0.944512689,0.002471443,0.021834174,0.82682113
0,0.30366737,0.232485582,0.630635882,0.075944009,0.370077816,0.790341442,0.181467926,0.021603014,0.277411781,0.949404752,0.002669258,0.012837251,0.82897386
0,0.30347812,0.222369292,0.632249901,0.130211325,0.376494968,0.775334535,0.262912978,0.041504694,0.277432004,0.932981628,0.002250857,0.02548228,0.799065305
0,0.303522834,0.21896568,0.630625265,0.077757959,0.370264582,0.86418677,0.547661735,0.31787229,0.277148794,0.937374266,0.002298762,0.023319018,0.805341465
0,0.303507607,0.218492956,0.630919097,0.033406899,0.369838486,0.799948019,0.173856033,0.043512053,0.277174022,0.942149995,0.002363241,0.010972668,0.804510406
0,0.303893117,0.276448899,0.630764305,0.097378843,0.373852282,0.780141389,0.141460926,0.014396186,0.277412516,0.956821091,0.003550123,0.006968649,0.849847463
0,0.303549904,0.217263874,0.631310872,0.107536959,0.373459738,0.757625918,0.189174634,0.01822124,0.277903136,0.939621031,0.002343383,0.020830138,0.809781259
0,0.303531294,0.22728562,0.630641019,0.065241709,0.370426744,0.813478427,0.312962514,0.060622885,0.277280201,0.940529014,0.002483968,0.018444207,0.823381127
0,0.303493105,0.223503829,0.631544431,0.144601989,0.377431036,0.786529528,0.260312885,0.022976637,0.277817672,0.935852717,0.002311931,0.021633547,0.806330582
0,0.303604528,0.233620119,0.630836564,0.078392841,0.371319196,0.812572479,0.215110578,0.058898597,0.27751537,0.952803752,0.00244135,0.022071154,0.823267022
0,0.303561506,0.237118276,0.630798208,0.128185748,0.373439607,0.835658752,0.473991349,0.076539199,0.277323203,0.948129471,0.0023837,0.029970819,0.822927383
0,0.303531777,0.226812896,0.630771154,0.121111346,0.371787789,0.78290249,0.394375708,0.111738596,0.277346675,0.941775142,0.002332624,0.029727096,0.813817863
1,0.303404643,0.203743973,0.627352365,0.164797291,0.380277264,0.780693384,0.186401585,0.069568481,0.278784498,0.923377543,0.002022283,0.019693368,0.771996375
1,0.303520901,0.205729413,0.634209463,0.175076337,0.382349586,0.775060563,0.056567238,0.00736936,0.279164811,0.932464314,0.002271198,0.016018493,0.799813909
1,0.302955567,0.201002175,0.610214929,0.201227439,0.389358352,0.765193202,0.107398239,0.011708394,0.282032434,0.926596561,0.002087931,0.0156381,0.782937996
0,0.303755348,0.223692919,0.631744771,0.133234574,0.374782758,0.752338294,0.058013931,0.018207277,0.281030209,0.935350358,0.002448695,0.008302049,0.806582438
0,0.303549179,0.209227569,0.645271298,0.117241588,0.37533411,0.750687796,0.115535709,0.007944873,0.330482253,0.930250615,0.002187348,0.011667422,0.793032464
0,0.303465552,0.212631181,0.630592047,0.042204553,0.3696383,0.79893936,0.225009551,0.042362731,0.277056356,0.932288869,0.002212291,0.019890883,0.793888119
0,0.303504223,0.206580316,0.628973918,0.13075551,0.376250048,0.727125391,0.05035997,0.015056992,0.275946121,0.926887834,0.001912141,0.007257541,0.782429147
0,0.302735621,0.19693675,0.62992185,0.126341567,0.374729077,0.775440918,0.150225944,0.051493511,0.277871307,0.916081675,0.002039364,0.021085382,0.772413311
0,0.303568032,0.215845703,0.631935864,0.078090516,0.371892915,0.75394116,0.070866668,0.014400879,0.28372461,0.932558622,0.002267989,0.016336636,0.799583728
0,0.303740363,0.20487851,0.630239312,0.065332406,0.371570827,0.80057078,0.247301215,0.087946851,0.277346548,0.923824887,0.002020011,0.018540439,0.773151189
0,0.304050463,0.212631181,0.631634498,0.117543913,0.374042404,0.718087641,0.11289509,0.034894297,0.276751076,0.921560747,0.002563284,0.006529076,0.808695748
0,0.303673896,0.21716933,0.631818057,0.097378843,0.372390585,0.825095213,0.056324862,0.001407684,0.277638695,0.921216955,0.002362153,0.007760536,0.801954099
0,0.30348948,0.226340172,0.63135779,0.121353206,0.37608453,0.756083574,0.189143554,0.010320607,0.279851516,0.937286468,0.002451212,0.013832989,0.813869713
0,0.303634499,0.215372979,0.633418035,0.128215981,0.372500185,0.769399685,0.104064758,0.09124474,0.277917715,0.931854429,0.002255858,0.009647876,0.797407705
0,0.303535402,0.211591188,0.628449268,0.058016144,0.371031777,0.785476486,0.115921953,0.001113258,0.277668174,0.935607152,0.002144943,0.008689635,0.791616043
0,0.303532985,0.218303867,0.631819085,0.090092814,0.373884715,0.772780552,0.1690341,0.053945235,0.277476388,0.939859952,0.002398086,0.008867393,0.804677503
0,0.303515825,0.220383852,0.63170573,0.103062551,0.373385926,0.783273125,0.150524324,0.022002904,0.277524069,0.935946138,0.002353251,0.016857419,0.808116894
0,0.303312798,0.208376666,0.602282845,0.137860145,0.377747532,0.758607533,0.161476998,0.013875504,0.280898549,0.930353765,0.002184627,0.02685579,0.788818932
0,0.303572624,0.22312565,0.630984165,0.090395139,0.372525907,0.741363808,0.155112927,0.038716118,0.275408185,0.940009705,0.002485545,0.010421921,0.811546874
0,0.303695649,0.248463648,0.630864303,0.079027723,0.372390585,0.797671033,0.163134023,0.028818721,0.277329798,0.955362569,0.002903296,0.013932523,0.85088775
0,0.303423738,0.21300936,0.638056328,0.0679324,0.371032895,0.769917368,0.1977215,0.016362364,0.277249333,0.939877358,0.002225682,0.019791882,0.795450324
0,0.303198716,0.206674861,0.629810208,0.102881156,0.37408602,0.811235029,0.106780011,0.016735232,0.277895771,0.926723799,0.002068412,0.017095503,0.779772333
0,0.303385791,0.211307554,0.626816756,0.133506666,0.376196366,0.769811773,0.234481029,0.080272504,0.277959469,0.928822625,0.002184714,0.027246907,0.788729037
0,0.303524768,0.219343859,0.632009151,0.107416029,0.374568033,0.75420705,0.108163562,0.015499021,0.279521957,0.936876083,0.002354819,0.010277528,0.803460883
0,0.303012366,0.194194951,0.628361598,0.158992654,0.381457134,0.711151701,0.183978243,0.005394732,0.276735846,0.922553676,0.002088318,0.03205599,0.769363519
0,0.303529602,0.21518389,0.634321448,0.119932279,0.375378845,0.789417104,0.195141359,0.027426895,0.27779024,0.932819508,0.002242547,0.020864999,0.797484292
0,0.303475219,0.226907441,0.630793071,0.067116123,0.370819289,0.75971455,0.169405554,0.0505471,0.277857973,0.94014745,0.002448,0.016847411,0.817457721
0,0.303542412,0.227380165,0.630767044,0.045137104,0.369822829,0.87377312,0.460871174,0.035543943,0.27715582,0.943570454,0.002443853,0.020760472,0.821949071
0,0.303508816,0.221896568,0.631673196,0.154427548,0.375495154,0.795800311,0.369311304,0.012660773,0.277313798,0.935626524,0.002300567,0.024685828,0.806153255
0,0.303459026,0.225489269,0.631165669,0.07972307,0.37182805,0.807374868,0.20988219,0.066767341,0.277525338,0.944436187,0.002381319,0.022015432,0.815459126
0,0.303622172,0.221234755,0.630851975,0.040118511,0.370757779,0.776311255,0.07238462,0.009734832,0.277856487,0.949628878,0.002503203,0.007368681,0.807740348
0,0.303527668,0.22511109,0.630931426,0.083925386,0.371891796,0.749634747,0.202327278,0.008019465,0.263021839,0.940446712,0.002524498,0.012460322,0.817439909
0,0.30358906,0.219060225,0.630626978,0.022341809,0.369637181,0.828980746,0.291564513,0.069554773,0.27711142,0.943882936,0.002457435,0.011474606,0.811232852
0,0.303770334,0.251772714,0.630876974,0.088399794,0.37133709,0.785224982,0.218335223,0.002635372,0.277538457,0.952201477,0.002574129,0.017970906,0.832165633
0,0.303539753,0.239576439,0.630866016,0.142727575,0.373039234,0.799990592,0.443255212,0.033687893,0.277379434,0.941799187,0.002490793,0.019742553,0.826101019
0,0.303434131,0.220762031,0.6334242,0.192308855,0.385624146,0.744204018,0.151478641,0.005667938,0.269659585,0.933458198,0.002263026,0.031408484,0.802029479
0,0.303501081,0.230972866,0.631496829,0.140732231,0.374238117,0.770725039,0.196127372,0.025059914,0.278587342,0.939498889,0.002327548,0.037110472,0.817153777
0,0.303523801,0.225394724,0.632712566,0.240590138,0.389292369,0.784682693,0.471567009,0.076260276,0.278765563,0.93440005,0.00225162,0.046053323,0.801791733
0,0.303411411,0.219438404,0.632457432,0.134776431,0.377104475,0.745682557,0.182300672,0.027144952,0.272705534,0.934002672,0.002328068,0.01544532,0.804819536
0,0.303515583,0.219722038,0.631516692,0.084046316,0.371706149,0.831696367,0.455717752,0.011015836,0.27713081,0.935135345,0.002331339,0.017570276,0.806376876
0,0.303413586,0.210173017,0.624208572,0.134353176,0.374996365,0.763012822,0.153853642,0.016106164,0.278429467,0.929929327,0.00213459,0.01085873,0.789878455
0,0.303507365,0.231161955,0.631455049,0.144450827,0.376550887,0.781383359,0.354270768,0.105002748,0.277773517,0.939855227,0.002369283,0.02726429,0.818189459
0,0.303528635,0.236361917,0.630754031,0.109623001,0.37073653,0.850813272,0.509105387,0.027139861,0.277257654,0.941865639,0.00256909,0.015866614,0.827457328
0,0.303554738,0.226623806,0.630966699,0.070048674,0.371044079,0.798501011,0.271867156,0.152034807,0.27710554,0.953760302,0.002782165,0.007044271,0.818735236
0,0.303471352,0.217074785,0.636470048,0.187532122,0.386565805,0.726133373,0.107471534,0.009101904,0.276392276,0.932963081,0.002280807,0.008193629,0.798384568
0,0.303512683,0.226151083,0.631015671,0.104302083,0.371072038,0.841742944,0.23100873,0.062666581,0.277487315,0.938917261,0.002354839,0.030361467,0.818148369
1,0.303218535,0.19693675,0.628398584,0.181848414,0.380569156,0.692609135,0.095957463,0.003480114,0.276781005,0.918323291,0.001982409,0.018193933,0.769570659
1,0.303262283,0.194100407,0.628061259,0.190464673,0.384759653,0.711480705,0.134708421,0.0047989,0.276587449,0.922436162,0.002012334,0.019803307,0.770709012
1,0.301379206,0.167155148,0.63031705,0.200320464,0.38266049,0.709533951,0.085591431,0.012692684,0.276448451,0.902171489,0.001926312,0.049610279,0.707755813
1,0.303451775,0.216223882,0.636431693,0.132055507,0.377480244,0.742226715,0.077032876,0.011381884,0.275900166,0.931610241,0.002318289,0.007297185,0.79972009
1,0.303293945,0.195424033,0.629331448,0.196934426,0.386017809,0.662501905,0.123971776,0.005536465,0.276842096,0.884894515,0.001921575,0.02766389,0.745995096
1,0.303205483,0.167438782,0.630291366,0.199685582,0.387256952,0.709508977,0.187999812,0.026846142,0.276482681,0.904351889,0.002032266,0.070549856,0.714301693
1,0.303148201,0.199678548,0.628996178,0.175953079,0.379219295,0.701891227,0.336634808,0.007098153,0.276806292,0.921638976,0.001999765,0.021809752,0.766548104
0,0.303592927,0.21518389,0.63498411,0.155092663,0.377892919,0.753926399,0.147964411,0.107278314,0.278879001,0.932486915,0.002243442,0.008597425,0.796622882
0,0.303490688,0.206296681,0.628416049,0.138434562,0.377304662,0.738387545,0.108160118,0.026210219,0.275904832,0.926187106,0.002031457,0.01346306,0.780292953
0,0.303237146,0.202514891,0.630610882,0.043806875,0.369637181,0.787112583,0.185681297,0.046862937,0.277073015,0.922162368,0.002054292,0.02976165,0.765335861
0,0.303460959,0.201002175,0.629413981,0.151404299,0.376727587,0.728178017,0.123684644,0.024028048,0.275847319,0.923437496,0.001832781,0.010129921,0.772376642
0,0.303313281,0.201285809,0.629122546,0.194213502,0.382475961,0.697685995,0.107812444,0.012511882,0.276763896,0.918322313,0.001953315,0.016837889,0.768666696
0,0.302519784,0.194384041,0.63001363,0.139281071,0.375658435,0.756497154,0.134829946,0.074762864,0.280763071,0.902805941,0.002010076,0.025655374,0.762915612
0,0.303820607,0.206485771,0.632588937,0.086827705,0.372698134,0.759921964,0.156374706,0.020373529,0.279124403,0.932217075,0.002251054,0.021072396,0.798549299
0,0.303850578,0.204500331,0.631386899,0.078362608,0.37217586,0.791976814,0.23597081,0.060037597,0.277475589,0.934220415,0.00228421,0.027097064,0.804555135
0,0.302915928,0.211213009,0.628588992,0.146960123,0.375592452,0.706059394,0.095704968,0.032968508,0.276873739,0.919565297,0.002073018,0.011682206,0.785205817
0,0.303537094,0.217452964,0.631699223,0.112555552,0.371586484,0.82386679,0.159745415,0.092582757,0.277607656,0.924144819,0.002375792,0.006787187,0.801743105
0,0.303561506,0.229838328,0.631347173,0.112464855,0.375247996,0.790668011,0.169605643,0.036052588,0.277400971,0.939296377,0.002526471,0.013566893,0.819504911
0,0.303564165,0.218398412,0.632034493,0.120385767,0.371745291,0.787898178,0.156394713,0.013420435,0.27739505,0.933426757,0.002311927,0.012150717,0.801777975
0,0.303594135,0.212725726,0.63651902,0.111860205,0.371887323,0.767475458,0.052636517,0.010118738,0.277895358,0.933303016,0.002233979,0.00649314,0.796096362
0,0.302885716,0.209889383,0.629820824,0.110288116,0.375018733,0.76831273,0.250798034,0.186306428,0.2778052,0.928517775,0.00199547,0.011356074,0.780347253
0,0.303194124,0.202136712,0.629752332,0.121111346,0.376113608,0.734541111,0.175813797,0.120170853,0.276491654,0.92285033,0.002006063,0.020288932,0.769345368
0,0.303553288,0.216602061,0.632922152,0.108111376,0.374236998,0.783322067,0.138232097,0.032046906,0.277494244,0.933689965,0.002276672,0.016531908,0.800467864
0,0.303521626,0.214049352,0.634774181,0.120990416,0.376440169,0.754869597,0.187305074,0.060487292,0.28212439,0.931565663,0.00223468,0.023275662,0.796590128
0,0.303381924,0.210740286,0.627840715,0.143604317,0.377998045,0.765618171,0.201701618,0.086064507,0.277846993,0.928096379,0.002141333,0.018278523,0.786459265
0,0.303663986,0.236551007,0.630867043,0.079420746,0.372476699,0.794156342,0.178534013,0.089385604,0.277314648,0.945219705,0.002600569,0.016921513,0.832671248
0,0.303182039,0.204594876,0.630198901,0.095292802,0.372913978,0.769998868,0.244143079,0.083166709,0.277264205,0.922707216,0.002095585,0.031553581,0.771122546
0,0.302452591,0.189656802,0.630203011,0.148925235,0.37888155,0.768550393,0.121204652,0.053917384,0.279913497,0.909104233,0.001935004,0.03096874,0.74246461
0,0.303496489,0.218020233,0.632601608,0.117181123,0.374817428,0.771372015,0.201364415,0.033885995,0.277859388,0.930712591,0.002277245,0.022992723,0.802313083
0,0.30349528,0.214805711,0.634930686,0.117695075,0.37512274,0.758624852,0.144179383,0.010184981,0.277901311,0.934226923,0.002240941,0.009624576,0.796563176
0,0.303556914,0.205445779,0.635274517,0.151132207,0.380120693,0.693150674,0.115488574,0.005222633,0.276843123,0.922632247,0.002231475,0.014990332,0.796078169
0,0.303358962,0.214711166,0.6356228,0.094778849,0.374384622,0.771865049,0.18773263,0.102441517,0.277229708,0.930957649,0.002231526,0.012736963,0.796061538
0,0.30353081,0.215562069,0.633814263,0.100311395,0.374514352,0.790265772,0.108987999,0.02770118,0.277830553,0.932137813,0.002246014,0.024759824,0.798274674
0,0.303558606,0.221234755,0.630786222,0.045892917,0.370171758,0.767619726,0.127704923,0.046654202,0.277434598,0.937764492,0.002425635,0.014986362,0.813118952
0,0.303446457,0.21518389,0.634312201,0.163769387,0.380348839,0.70301486,0.135443917,0.059570356,0.276539258,0.917197512,0.00223766,0.040098557,0.797758068
0,0.303559331,0.223692919,0.630851975,0.062067298,0.371037369,0.866067393,0.470889219,0.230668769,0.277160643,0.938100693,0.002388511,0.021493872,0.815902052
0,0.303422287,0.218587501,0.634246449,0.155001965,0.378060673,0.757974442,0.283557045,0.027425666,0.27846177,0.931505418,0.002230632,0.03289086,0.796078189
0,0.303496972,0.222274747,0.631127998,0.066088218,0.371935412,0.81615931,0.182617948,0.082275658,0.277506808,0.942686735,0.002359859,0.018497696,0.810016819
0,0.303100344,0.217547509,0.629248914,0.076155637,0.372935227,0.743863058,0.092624521,0.012653518,0.273885935,0.940558568,0.002137945,0.019985481,0.785177514
0,0.303401985,0.211118465,0.628046191,0.10037186,0.373438489,0.760152843,0.255292454,0.10091085,0.277920269,0.930706435,0.002161017,0.018005509,0.788676378
0,0.303274126,0.20289307,0.630594444,0.035553406,0.369891049,0.799630361,0.198351518,0.029066146,0.277260503,0.930665889,0.002061516,0.025261315,0.771031518
0,0.303750515,0.255081781,0.630711908,0.08117423,0.370702979,0.775534357,0.098148466,0.007653465,0.277940175,0.952162869,0.002647988,0.016655933,0.836720258
0,0.303526701,0.232391037,0.631184162,0.146657798,0.374306337,0.802578447,0.458246335,0.050044077,0.277438073,0.939991347,0.002431067,0.020073936,0.819586313
0,0.303342527,0.201285809,0.622742497,0.182029809,0.38399805,0.745111551,0.124840242,0.019780414,0.268733726,0.924824551,0.002154881,0.037566579,0.779436068
0,0.303524043,0.227758344,0.631647512,0.13683224,0.374075955,0.769886691,0.185380737,0.041120424,0.278610941,0.940226576,0.002312566,0.035562342,0.813149487
0,0.303493589,0.225205635,0.632356406,0.202073949,0.380486397,0.822995634,0.586622052,0.126313842,0.277655715,0.934749011,0.002254229,0.05509785,0.803782033
0,0.303436789,0.216696606,0.63366632,0.155999637,0.379784067,0.743045189,0.195699765,0.037333907,0.273350707,0.932614518,0.002274031,0.014563453,0.799703974
0,0.303527426,0.212158457,0.627953727,0.102639296,0.372267566,0.821327724,0.506439211,0.13749862,0.2771149,0.930283176,0.002180562,0.014772731,0.791671404
0,0.303228203,0.199394913,0.629673224,0.126099707,0.374824138,0.736634221,0.101416334,0.009441016,0.27621761,0.922891044,0.001977192,0.017296622,0.770342468
0,0.303492138,0.227001985,0.631916686,0.152825226,0.37890168,0.782194907,0.373694586,0.113113447,0.277634526,0.936980618,0.00232296,0.025515361,0.809841824
0,0.303521384,0.227191075,0.630951631,0.116395078,0.373048181,0.836976376,0.386208174,0.073904388,0.277430949,0.937753814,0.002410618,0.017932517,0.814917413
0,0.303518484,0.232201948,0.630902316,0.056716147,0.370579959,0.793372003,0.226046292,0.073225141,0.277153103,0.956362776,0.002795606,0.008389315,0.823744122
0,0.303386758,0.20468942,1,0.200955347,0.388865155,0.709410211,0.131268599,0.004484882,0.276598693,0.928441239,0.002114424,0.01354411,0.786780052
0,0.303487063,0.223598374,0.631275257,0.127913656,0.374159832,0.827674898,0.214005415,0.079637796,0.277618842,0.936672531,0.002338602,0.025446689,0.812135196
